DISTRICT,Year,ALL-DAE,ALL-DAE-S,ALL-EXP,ALL-EXP-S,ALL-ISS,ALL-ISS-S,ALL-OSS,ALL-OSS-S,ALL-POP,ASI-DAE,ASI-DAE-S,ASI-EXP,ASI-EXP-S,ASI-ISS,ASI-ISS-S,ASI-OSS,ASI-OSS-S,ASI-POP,BLA-DAE,BLA-DAE-S,BLA-EXP,BLA-EXP-S,BLA-ISS,BLA-ISS-S,BLA-OSS,BLA-OSS-S,BLA-POP,ECO-DAE,ECO-DAE-S,ECO-EXP,ECO-EXP-S,ECO-ISS,ECO-ISS-S,ECO-OSS,ECO-OSS-S,ECO-POP,HIS-DAE,HIS-DAE-S,HIS-EXP,HIS-EXP-S,HIS-ISS,HIS-ISS-S,HIS-OSS,HIS-OSS-S,HIS-POP,IND-DAE,IND-DAE-S,IND-EXP,IND-EXP-S,IND-ISS,IND-ISS-S,IND-OSS,IND-OSS-S,IND-POP,PCI-DAE,PCI-DAE-S,PCI-EXP,PCI-EXP-S,PCI-ISS,PCI-ISS-S,PCI-OSS,PCI-OSS-S,PCI-POP,SPE-DAE,SPE-DAE-S,SPE-EXP,SPE-EXP-S,SPE-ISS,SPE-ISS-S,SPE-OSS,SPE-OSS-S,SPE-POP,TWO-DAE,TWO-DAE-S,TWO-EXP,TWO-EXP-S,TWO-ISS,TWO-ISS-S,TWO-OSS,TWO-OSS-S,TWO-POP,WHI-DAE,WHI-DAE-S,WHI-EXP,WHI-EXP-S,WHI-ISS,WHI-ISS-S,WHI-OSS,WHI-OSS-S,WHI-POP
43801,2015,,-6,,-1,2,-6,37,-6,1204,,0,,0,,-1,1,-5,260,,0,,0,1,2,1,-2,114,,0,,0,1,2,8,4,93,,0,,0,1,1,12,4,177,,0,,0,,0,1,1,16,,0,,0,,0,,0,2,,0,,0,1,2,7,4,58,,0,,0,,0,1,-1,55,,0,,0,1,1,11,-3,579
46802,2015,,-6,,-1,2,-6,65,-6,1689,,,,,,,,,0,,0,,0,1,1,1,-5,292,,0,,0,8,0,65,1,1682,,0,,0,1,1,26,-1,679,,,,,,,,,0,,,,,,,,,0,,0,,0,1,1,42,5,682,,0,,0,,0,1,-1,49,,0,,0,1,1,22,-1,669
57802,2015,,-6,,-1,,-6,2,-6,726,,0,,0,,0,,0,2,,0,,0,,0,1,1,152,,0,,0,,0,1,-1,629,,0,,0,,0,1,-1,544,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,,0,1,2,62,,0,,0,,0,,0,7,,0,,0,,0,1,2,20
57803,2015,,-6,,-1,28,-6,196,-3,2808,,0,,0,,-6,15,-6,974,,0,,0,1,-1,16,1,185,,0,1,1,19,5,131,6,1067,,0,1,1,20,5,125,6,1160,,0,,0,,0,1,1,3,,,,,,,,,0,,0,,0,5,3,19,4,143,,0,,0,1,1,1,-4,101,,0,,0,1,-2,27,1,382
57804,2015,,-6,,-4,2,-6,480,-6,8949,,0,,0,,0,1,-1,45,,0,,0,1,1,212,6,2756,,0,1,0,1,-2,453,-1,8484,,0,1,1,1,-1,252,-6,5835,,0,,0,,0,1,-1,27,,,,,,,,,0,,0,,0,1,2,69,4,940,,0,,0,,0,1,-1,27,,0,,0,,0,9,-2,260
57805,2015,,-3,,0,,-6,,-6,281,,0,,0,,0,,0,3,,0,,0,,0,,0,7,,0,,0,,0,,0,176,,0,,0,,0,,0,203,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,19,,0,,0,,0,,0,12,,0,,0,,0,,0,55
57806,2015,,-6,,-1,2,-6,71,-6,1791,,0,,0,,0,,-1,21,,0,,0,1,1,18,2,333,,0,,0,36,,54,1,1325,,0,,0,22,,35,-3,1094,,0,,0,,0,,0,4,,0,,0,,0,,0,4,,0,,0,1,2,10,3,129,,0,,0,1,3,1,-1,29,,0,,0,16,,1,-5,304
57807,2015,,-6,,-2,485,-6,370,-5,5281,,0,,0,1,-2,,-2,37,,0,,0,341,6,244,6,2540,,0,,0,348,6,240,5,2915,,0,1,1,121,-5,77,-6,1679,,0,,0,,-1,1,1,16,,0,,0,,-1,,-1,5,,0,,0,83,6,49,6,338,,0,,0,18,2,1,-5,153,,0,,0,1,-6,36,-5,845
57808,2015,,-6,,-1,,-6,,-6,1970,,0,,0,,0,1,1,975,,0,,0,,0,1,2,335,,0,,0,,0,1,1,774,,0,,0,,0,29,6,601,,0,,0,,0,,0,14,,,,,,,,,0,,0,,0,,0,,0,35,,0,,0,,0,,0,16,,0,,0,,0,1,3,30
57809,2015,,-3,,0,,-6,,-6,233,,,,,,,,,0,,0,,0,,0,,0,98,,0,,0,,0,,0,223,,0,,0,,0,,0,130,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,6,,,,,,,,,0,,0,,0,,0,,0,5
57810,2015,,-5,,-1,,-6,,-6,716,,,,,,,,,0,,0,,0,,0,,0,563,,0,,0,,0,,0,628,,0,,0,,0,,0,145,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,16,,,,,,,,,0,,0,,0,,0,,0,6
57811,2015,,-6,,-1,,-6,,-6,824,,0,,0,,0,,0,1,,0,,0,,0,,0,789,,0,,0,,0,,0,812,,0,,0,,0,,0,26,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,,0,,0,8
57813,2015,,-6,2,1,337,-5,295,6,1912,,0,,0,,-4,,-3,31,,0,,0,9,2,1,-2,34,,0,1,-2,318,3,280,3,1738,,0,5,0,328,2,282,-1,1830,,0,,0,,-1,,-1,6,,,,,,,,,0,,0,1,2,28,1,46,6,136,,0,,0,,-1,1,1,2,,0,,0,,-2,,-1,11
57814,2015,,-6,,-1,,-6,,-6,1697,,0,,0,,0,,0,7,,0,,0,,0,,0,772,,0,,0,,0,,0,1697,,0,,0,,0,,0,765,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,361,,0,,0,,0,,0,17,,0,,0,,0,,0,134
57816,2015,,-6,,-1,,-6,,-6,2247,,0,,0,,0,,0,2,,0,,0,,0,,0,2182,,0,,0,,0,,0,1901,,0,,0,,0,,0,45,,0,,0,,0,,0,2,,0,,0,,0,,0,4,,0,,0,,0,,0,126,,0,,0,,0,,0,2,,0,,0,,0,,0,7
57817,2015,,-6,,-1,,-6,258,6,1026,,,,,,,,,0,,0,,0,1,0,244,1,954,,0,,0,1,0,1,-6,1024,,0,,0,,0,1,-6,66,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,70,6,153,,0,,0,,0,,-1,2,,0,,0,,0,1,1,3
57819,2015,,-3,,0,2,-6,2,-6,223,,,,,,,,,0,,0,,0,1,1,1,1,52,,0,,0,1,-2,1,-2,209,,0,,0,1,-1,1,-1,142,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,1,1,1,1,23,,0,,0,,0,,0,4,,0,,0,,-1,1,1,24
57827,2015,,-6,,-1,,-6,,-6,764,,,,,,,,,0,,0,,0,,0,8,5,273,,0,,0,,0,18,1,698,,0,,0,,0,10,3,473,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,44,,0,,0,,0,,0,5,,0,,0,,0,,0,14
57828,2015,,-6,2,1,,-6,417,6,2684,,0,,0,,0,5,-1,51,,0,1,1,,0,138,6,526,,0,1,-1,,0,272,5,1535,,0,1,1,,0,134,-5,1111,,0,,0,,0,5,1,27,,0,,0,,0,,-1,11,,0,,0,,0,63,4,271,,0,1,2,,0,8,-1,54,,0,1,1,,0,127,-2,905
57829,2015,,-6,,-1,169,-4,27,-6,994,,,,,,,,,0,,0,,0,17,5,1,1,34,,0,1,0,155,-1,1,-6,932,,0,1,0,140,-4,19,-4,903,,,,,,,,,0,,,,,,,,,0,,0,,0,35,5,7,3,111,,0,,0,6,2,,-1,17,,0,,0,6,-1,1,1,41
57830,2015,,-6,,-1,326,6,188,6,1122,,0,,0,,-1,,0,1,,0,,0,1,-6,27,3,101,,0,,0,326,6,180,1,1066,,0,,0,304,3,161,-2,1004,,0,,0,,-1,,0,1,,0,,0,,-1,,0,1,,0,,0,59,5,31,3,116,,0,,0,,-1,,-1,4,,0,,0,1,-1,,-1,9
57831,2015,,-6,,-1,223,5,240,6,799,,0,,0,1,1,,-1,3,,0,,0,216,1,1,-6,769,,0,,0,209,6,221,6,587,,0,,0,1,-2,1,-2,18,,0,,0,,-1,1,1,1,,,,,,,,,0,,0,,0,17,-1,27,1,74,,0,,0,,-1,,-1,1,,0,,0,,-1,,-1,6
57832,2015,,-3,,0,,-6,,-6,241,,0,,0,,0,,0,5,,0,,0,,0,,0,76,,0,,0,,0,,0,206,,0,,0,,0,,0,117,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,22,,0,,0,,0,,0,3,,0,,0,,0,,0,39
57833,2015,,-5,,-1,,-6,35,-1,445,,0,,0,,0,,-3,47,,0,,0,,0,9,1,94,,0,,0,,0,8,-4,204,,0,,0,,0,9,-1,127,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,15,6,40,,0,,0,,0,,-1,7,,0,,0,,0,17,2,170
57834,2015,,-6,,-1,102,-6,199,6,1539,,0,,0,,-1,,-1,12,,0,1,1,85,6,155,6,770,,0,,0,88,6,121,2,839,,0,,0,8,-6,25,-6,529,,0,,0,,-2,1,-2,28,,0,,0,,-1,,-1,9,,0,,0,17,3,33,4,159,,0,,0,1,-1,1,-2,28,,0,,0,1,-5,14,-2,165
57835,2015,,-6,,-1,2,-6,51,-6,1672,,0,,0,1,3,1,1,13,,0,,0,1,2,1,-2,134,,0,,0,55,,1,-6,1617,,0,,0,44,,42,-2,1506,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,5,2,62,,0,,0,,0,1,2,2,,0,,0,,0,,-1,17
57836,2015,,-4,,0,,-6,,-6,314,,,,,,,,,0,,0,,0,,0,,0,308,,0,,0,,0,,0,226,,0,,0,,0,,0,6,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,22,,,,,,,,,0,,,,,,,,,0
57837,2015,,-6,,-1,,-6,109,6,819,,,,,,,,,0,,0,,0,,0,62,1,462,,0,,0,,0,1,-6,671,,0,,0,,0,47,2,312,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,15,4,47,,0,,0,,0,,-1,7,,0,,0,,0,,-4,38
57839,2015,2,-6,,-1,,-6,2,-6,1149,,,,,,,,,0,,0,,0,,0,,0,9,1,-2,,0,,0,1,-2,1085,5,0,,0,,0,10,,1131,,,,,,,,,0,,0,,0,,0,,0,1,1,2,,0,,0,1,2,108,,,,,,,,,0,,0,,0,,0,,0,9
57840,2015,,-5,,-1,,-6,,-6,495,,0,,0,,0,,0,135,,0,,0,,0,,0,96,,0,,0,,0,,0,137,,0,,0,,0,,0,112,,0,,0,,0,,0,2,,0,,0,,0,,0,2,,0,,0,,0,,0,1,,0,,0,,0,,0,12,,0,,0,,0,,0,136
57841,2015,,-5,,-1,2,-6,2,-6,457,,,,,,,,,0,,0,,0,1,2,1,2,36,,0,,0,38,,19,,438,,0,,0,32,,14,,318,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,1,2,14,,0,,0,,0,,0,1,,0,,0,1,1,1,1,101
57844,2015,,-6,,-1,,-6,2,-6,762,,0,,0,,0,,-1,299,,0,,0,,0,1,1,167,,0,,0,,0,1,1,379,,0,,0,,0,,0,40,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,44,,0,,0,,0,,0,15,,0,,0,,0,1,1,241
57845,2015,,-5,,-1,,-6,2,-6,463,,0,,0,,0,,0,28,,0,,0,,0,1,2,46,,0,1,1,,0,8,6,102,,0,1,1,,0,9,,139,,0,,0,,0,,0,1,,0,,0,,0,,0,1,,0,,0,,0,1,2,25,,0,,0,,0,,0,11,,0,,0,,0,1,-1,237
57846,2015,,-6,,-1,2,-6,50,-6,1443,,0,,0,,0,1,-1,40,,0,,0,1,1,16,2,323,,0,,0,1,-1,30,-2,1025,,0,,0,,-2,25,-2,856,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,1,2,9,4,82,,0,,0,1,2,1,1,29,,0,,0,,-1,1,-4,195
57847,2015,,-6,2,2,,-6,2,-6,754,,0,,0,,0,,0,14,,0,,-1,,0,7,5,230,,0,1,1,,0,11,,243,,0,1,1,1,1,17,,243,,0,,0,,0,,0,1,,0,,0,,0,,0,1,,0,1,2,,0,1,2,22,,0,,0,,0,1,2,46,,0,1,1,,0,1,1,220
57848,2015,,-6,,-2,419,-6,407,-2,5174,,0,,0,8,-6,1,-6,352,,0,,0,130,6,141,6,880,,0,,0,235,6,205,4,2209,1,1,1,1,205,1,166,-4,2447,,0,,0,,-2,1,-1,21,,0,,0,1,1,,-1,5,,0,,0,48,6,52,6,269,,0,,0,1,-5,9,-1,119,,0,,0,71,-5,79,-5,1350
61802,2015,,-5,,-1,17,-6,11,-6,570,,0,,0,,0,,0,3,,0,,0,1,-1,,-1,70,,0,,0,12,2,1,-4,318,,0,,0,8,1,1,-3,251,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,6,3,6,5,62,,0,,0,,-1,1,1,15,,0,,0,1,-4,6,1,229
61804,2015,,-5,,-1,,-6,,-6,537,,0,,0,,0,,0,211,,0,,0,,0,,0,40,,0,,0,,0,,0,28,,0,,0,,0,,0,67,,0,,0,,0,,0,2,,,,,,,,,0,,0,,0,,0,,0,46,,0,,0,,0,,0,17,,0,,0,,0,,0,200
68802,2015,,-5,,-1,,-6,2,-6,603,,0,,0,,0,,0,1,,0,,0,,0,1,3,10,,0,,0,,0,1,1,150,,0,,0,,0,1,1,190,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,37,,0,,0,,0,,0,7,,0,,0,1,1,1,-1,394
68803,2015,,-4,,0,,-6,,-6,372,,0,,0,,0,,0,3,,0,,0,,0,,0,14,,0,,0,,0,,0,36,,0,,0,,0,1,1,116,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,17,,0,,0,,0,,0,19,,0,,0,,0,1,1,219
70801,2015,,-5,,-1,2,-6,2,-6,610,,0,,0,1,3,1,3,4,,0,,0,27,,15,,174,,0,,0,75,,30,,518,,0,,0,28,,7,5,209,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,1,2,31,,0,,0,1,3,1,3,10,,0,,0,36,,14,,215
71801,2015,,-6,,-1,,-6,2,-6,1014,,0,,0,,0,,0,25,,0,,0,,0,,0,28,,0,,0,,0,9,,518,,0,,0,,0,1,-1,873,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,,0,1,2,41,,0,,0,,0,,0,6,,0,,0,,0,1,2,81
71803,2015,,-5,,-1,,-6,,-6,445,,,,,,,,,0,,0,,0,,0,,0,2,,0,,0,,0,,0,421,,0,,0,,0,,0,437,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,12,,,,,,,,,0,,0,,0,,0,,0,7
71804,2015,,-5,,-1,2,-6,,-6,687,,0,,0,,0,,0,3,,0,,0,,0,,0,5,,0,,0,1,-1,1,1,366,,0,,0,1,-2,1,0,640,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,,0,54,,0,,0,,0,1,4,3,,0,,0,,0,,0,36
71806,2015,,-6,,-1,,-6,2,-6,2823,,0,,0,,0,,0,28,,0,,0,,0,12,,169,5,1,,0,,0,1,-1,2081,1,1,,0,,0,16,,2253,,0,,0,,0,,0,6,,0,,0,,0,,0,6,,0,,0,,0,1,2,209,,0,,0,,0,,0,40,1,2,,0,,0,7,6,322
71807,2015,,-3,,0,,-6,,-6,271,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,256,,0,,0,,0,,0,269,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,27,,,,,,,,,0,,0,,0,,0,,0,2
71809,2015,,-4,,0,,-6,,-6,355,,0,,0,,0,,0,3,,0,,0,,0,,0,11,,0,,0,,0,,0,168,,0,,0,,0,1,0,308,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,18,,0,,0,,0,,0,7,,0,,0,,0,,0,25
71810,2015,,-1,,0,2,-5,2,-3,82,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,1,-1,1,-1,60,,0,,0,1,-1,1,-1,69,,,,,,,,,0,,,,,,,,,0,,0,,0,1,1,1,1,9,,0,,0,1,2,1,2,3,,0,,0,1,1,1,1,9
72801,2015,,-6,,-3,2,-6,143,-6,6412,,0,,0,1,3,1,1,38,,0,,0,12,,24,6,372,,0,1,1,9,,79,-4,4264,,0,1,1,1,-1,50,-6,3931,,0,,0,,0,1,1,26,,0,,0,,0,,0,6,,0,,0,1,2,14,2,481,,0,1,3,1,3,1,-1,122,,0,1,1,5,4,62,5,1917
72802,2015,,-5,,-1,33,-6,66,3,595,,0,,0,,0,,-1,3,,0,,0,,-1,1,-1,15,,0,1,1,27,1,61,5,450,,0,,0,1,-6,36,1,290,,0,,0,1,1,1,1,10,,,,,,,,,0,,0,,0,9,3,10,1,77,,,,,,,1,,0,,0,1,1,19,2,1,-6,277
84802,2015,,-6,,-1,2,-6,2,-6,794,,0,,0,,0,,0,10,,0,,0,1,2,1,2,72,,0,,0,1,-1,1,-1,657,,0,,0,1,-1,1,-1,550,,0,,0,,0,,0,6,,,,,,,,,0,,0,,0,1,2,1,2,70,,0,,0,,0,,0,17,,0,,0,1,1,1,1,141
84804,2015,,-4,,0,,-6,,-6,366,,0,,0,,0,,0,7,,0,,0,,0,,0,235,,0,,0,,0,,0,313,,0,,0,,0,,0,86,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,22,,0,,0,,0,,0,4,,0,,0,,0,,0,34
84805,2015,,-5,,-1,2,-6,2,-6,575,,0,,0,,0,,0,6,,0,,0,39,,47,,285,,0,,0,56,,66,,470,,0,,0,20,,17,,185,,0,,0,,0,1,3,2,,0,,0,,0,,0,2,,0,,0,1,2,1,2,32,,0,,0,1,2,1,2,14,,0,,0,1,1,1,1,81
92801,2015,,-3,,0,,-6,,-6,201,,0,,0,,0,,0,1,,0,,0,,0,,0,13,,0,,0,,0,,0,47,,0,,0,,0,,0,45,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,13,,0,,0,,0,,0,3,,0,,0,,0,,0,139
101802,2015,,-6,,-1,,-6,,-6,1045,,,,,,,,,0,,0,,0,,0,,0,6,,0,,0,,0,27,1,1009,,0,,0,,0,27,1,1031,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,,0,,0,42,,0,,0,,0,,0,1,,0,,0,,0,,0,2
101803,2015,,-5,,-1,2,-6,2,-6,565,,0,,0,,0,,0,2,,0,,0,1,2,11,,55,,0,,0,1,1,17,,105,,0,,0,1,1,1,1,170,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,1,2,32,,0,,0,,0,1,2,16,,0,,0,9,,18,,322
101804,2015,,-6,,-1,,-6,227,6,930,,,,,,,,,0,,0,,0,,0,1,-1,5,,0,,0,1,0,188,-5,845,,0,,0,1,0,1,-6,919,,0,,0,,0,1,1,1,,,,,,,,,0,,0,,0,,0,31,5,63,,,,,,,,,0,,0,,0,,0,,-1,5
101806,2015,,-6,,-1,75,-6,,-6,1340,,,,,,,,,0,,,,,,,,,0,,0,,0,75,1,1,0,1311,,0,,0,75,1,12,0,1329,,0,,0,,-1,,0,5,,,,,,,,,0,,0,,0,6,1,,0,95,,0,,0,,0,,0,3,,0,,0,,0,,0,3
101807,2015,,-2,,0,,-6,,-5,141,,0,,0,,0,,0,5,,0,,0,,0,,0,46,,0,,0,,0,,0,37,,0,,0,,0,,0,55,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,10,,0,,0,,0,,0,5,,0,,0,,0,,0,30
101810,2015,,-6,,-1,,-6,,-6,799,,0,,0,,0,,0,9,,0,,0,,0,1,1,318,,0,,0,1,0,8,0,789,,0,,0,1,1,1,1,447,,0,,0,,0,,0,17,,,,,,,,,0,,0,,0,,0,,0,13,,0,,0,,0,,0,6,,0,,0,,0,1,4,3
101811,2015,,-6,,-1,,-6,,-6,1950,,0,,0,,0,,0,4,,0,,0,,0,,0,996,,0,,0,,0,,0,1950,,0,,0,,0,,0,755,,0,,0,,0,,0,8,,,,,,,,,0,,0,,0,,0,,0,291,,0,,0,,0,,0,21,,0,,0,,0,,0,168
101813,2015,,-6,,-4,501,-6,824,-6,11544,,0,,0,,-4,,-5,139,,0,,0,1,-6,478,6,4052,,0,,0,452,-2,771,3,10597,,0,,0,312,1,339,-6,7157,,0,,0,,-2,1,-2,46,,,,,,,,,0,,0,,0,61,6,140,6,554,,0,,0,1,-1,1,-2,69,,0,,0,1,-2,1,-3,81
101814,2015,,-6,,-1,,-6,,-6,1697,,0,,0,,0,,0,2,,0,,0,,0,,0,799,,0,,0,,0,,0,1677,,0,,0,,0,,0,860,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,42,,0,,0,,0,,0,3,,0,,0,,0,,0,29
101815,2015,,-4,,0,,-6,,-6,303,,0,,0,,0,,0,134,,0,,0,,0,,0,46,,0,,0,,0,,0,180,,0,,0,,0,,0,118,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,14,,0,,0,,0,,0,2,,0,,0,,0,,0,3
101819,2015,,-5,,-1,,-6,17,-6,530,,,,,,,,,0,,0,,0,,0,,0,2,,0,,0,1,0,17,0,523,,0,,0,1,0,17,0,528,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,5,5,22,,,,,,,,,0,,,,,,,,,0
101821,2015,,-3,,0,,-6,,-6,271,,,,,,,,,0,,0,,0,,0,,0,29,,0,,0,1,0,1,0,239,,0,,0,1,0,1,0,230,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,17,,,,,,,,,0,,0,,0,,0,,0,11
101828,2015,,-6,,-1,,-6,2,-6,1975,,0,,0,,0,,0,2,,0,,0,,0,1,2,47,,0,1,0,,0,1,-2,1793,,0,1,0,,0,1,-2,1902,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,59,,0,,0,,0,,0,4,,0,,0,,0,,0,20
101829,2015,,-2,,0,,-6,,-6,178,,0,,0,,0,,0,5,,0,,0,,0,,0,92,,0,,0,,0,,0,176,,0,,0,,0,,0,70,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,,0,,0,10,,0,,0,,0,,0,1,,0,,0,,0,,0,9
101833,2015,,-3,,0,,-6,,-6,286,,0,,0,,0,,0,7,,0,,0,,0,,0,218,,0,,0,,0,,0,269,,0,,0,,0,,0,57,,0,,0,,0,,0,2,,,,,,,,,0,,0,,0,,0,,0,36,,,,,,,,,0,,0,,0,,0,,0,2
101837,2015,,-4,,0,,-6,,-6,341,,0,,0,,0,,0,3,,0,,0,,0,,0,41,,0,,0,,0,,0,94,,0,,0,,0,,0,182,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,26,,0,,0,,0,,0,8,,0,,0,,0,,0,107
101838,2015,,-6,,-1,,-6,24,-6,2475,,0,,0,,0,,0,12,,0,,0,,0,,-2,203,,0,,0,1,0,1,-6,2163,,0,,0,1,0,1,-6,2049,,0,,0,,0,1,2,5,,0,,0,,0,,0,2,,0,,0,1,2,6,3,191,,0,,0,,0,,0,10,,0,,0,,0,,-2,193
101840,2015,,-5,,-1,,-6,2,-6,557,,0,,0,,0,,0,2,,0,,0,5,1,30,,483,,0,,0,1,0,1,-2,527,,0,,0,,0,,-1,71,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,13,,0,,0,,0,,0,1,,,,,,,,,0
101842,2015,,-1,,0,,-6,,-5,93,,,,,,,,,0,,0,,0,,0,,0,9,,0,,0,,0,,0,60,,0,,0,,0,,0,33,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,51
101845,2015,,-6,2,-2,1228,-6,1591,6,8624,,0,,0,1,-6,1,-6,147,,0,1,2,279,6,362,6,897,1,0,43,,1058,5,1337,2,7132,,0,1,-1,915,-6,1190,-6,7451,,0,,0,1,-2,1,-3,34,,,,,,,,,0,,0,1,2,150,6,218,6,492,,0,,0,,-1,1,-1,9,1,3,1,3,23,4,29,5,78
101846,2015,,-6,,-2,,-6,,-6,3714,,0,,0,,0,,0,438,,0,,0,,0,1,1,1226,,0,,0,,0,1,1,2715,,0,,0,,0,,0,1627,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,,0,,0,163,,0,,0,,0,,0,52,,0,,0,,0,,0,360
101847,2015,,-5,,-1,,-6,2,-6,482,,,,,,,,,0,,0,,0,,0,1,-2,472,,0,,0,,0,21,,331,,0,,0,,0,1,2,9,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,32,,,,,,,,,0,,0,,0,,0,,0,1
101849,2015,,-3,,0,,-6,,-6,268,,0,,0,,0,,0,3,,0,,0,,0,,0,120,,0,,0,,0,,0,256,,0,,0,,0,,0,144,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,20,,,,,,,,,0,,,,,,,,,0
101850,2015,,-5,,-1,,-6,16,-6,599,,,,,,,,,0,,0,1,0,1,0,1,-6,556,,0,1,1,1,1,1,-6,409,,0,,0,,0,1,1,31,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,,0,5,4,38,,0,1,3,,0,1,2,4,,0,,0,,0,,0,7
101853,2015,,-6,,-1,23,-6,48,-6,1980,,0,,0,,-1,1,-1,53,,0,,0,6,1,1,-5,414,,0,,0,18,-2,34,-5,1794,,0,,0,17,1,41,3,1412,,0,,0,,0,,0,2,,,,,,,,,0,,0,,0,5,2,11,4,180,,0,,0,,0,,0,8,,0,,0,,-1,,-2,91
101855,2015,,-3,,0,2,-6,45,6,232,,0,,0,,0,,0,1,,0,,0,1,-1,38,2,174,,0,,0,12,,39,-1,212,,0,,0,1,1,7,-1,51,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,7,3,11,,,,,,,,,0,,0,,0,,0,,-1,6
101856,2015,,-5,,-1,,-6,,-6,567,,0,,0,,0,,0,12,,0,,0,,0,,0,5,,0,,0,,0,,0,567,,0,,0,,0,,0,548,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,10,,,,,,,,,0,,0,,0,,0,,0,1
101858,2015,,-6,,-2,,-6,,-6,4210,,0,,0,,0,,0,880,,0,1,2,,0,,0,800,,0,1,1,,0,,0,2046,,0,,0,,0,,0,1772,,0,,0,,0,,0,13,,,,,,,,,0,,0,1,2,,0,,0,206,,0,,0,,0,,0,105,,0,,0,,0,,0,640
101859,2015,,-4,,0,,-6,,-6,351,,0,,0,,0,,0,44,,0,,0,,0,,0,97,,0,,0,,0,,0,350,,0,,0,,0,,0,191,,0,,0,,0,,0,5,,,,,,,,,0,,0,,0,,0,,0,41,,0,,0,,0,,0,2,,0,,0,,0,,0,11
101861,2015,,-6,,-1,,-6,,-6,926,,0,,0,,0,,0,10,,0,,0,,0,10,2,705,,0,,0,,0,1,1,647,,0,,0,,0,,0,193,,,,,,,,,0,,0,,0,,0,,0,4,,0,,0,,0,,0,38,,0,,0,,0,,0,9,,0,,0,,0,,0,6
101862,2015,,-6,,-2,,-6,,-6,3116,,0,,0,,0,,0,963,,0,,0,,0,,0,773,,0,,0,,0,1,1,1524,,0,,0,,0,1,1,686,,0,,0,,0,,0,6,,,,,,,,,0,,0,,0,,0,1,2,162,,0,1,3,,0,,0,59,,0,,0,,0,,0,626
101864,2015,,-2,,0,,-6,46,6,164,,,,,,,,,0,,0,,0,,0,1,-6,144,,0,,0,,0,28,-2,123,,0,,0,,0,1,-2,17,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,9,2,19,,0,,0,,0,,-1,3,,,,,,,,,0
