DISTRICT,DISTNAME,REGION,DPETALLC,DPETBLAP,DPETHISP,DPETWHIP,DPETINDP,DPETASIP,DPETPCIP,DPETTWOP,DPETECOP,DPETSPEP,C-JJAEP EXPULSIONS=HISPANIC/LATINO,C-JJAEP EXPULSIONS=WHITE,D-EXPULSION ACTIONS=HISPANIC/LATINO,D-EXPULSION ACTIONS=WHITE,E-DAEP PLACEMENTS=HISPANIC/LATINO,E-DAEP PLACEMENTS=WHITE,F-OUT OF SCHOOL SUSPENSIONS=BLACK OR AFRICAN AMERICAN,F-OUT OF SCHOOL SUSPENSIONS=HISPANIC/LATINO,F-OUT OF SCHOOL SUSPENSIONS=WHITE,G-IN SCHOOL SUSPENSIONS=AMERICAN INDIAN OR ALASKA NAT,G-IN SCHOOL SUSPENSIONS=BLACK OR AFRICAN AMERICAN,G-IN SCHOOL SUSPENSIONS=HISPANIC/LATINO,G-IN SCHOOL SUSPENSIONS=NATIVE HAWAIIAN/OTHER PACIFIC,G-IN SCHOOL SUSPENSIONS=WHITE,H-SPEC. ED. JJAEP EXPULSIONS=SPEC. ED. EXPULSIONS TO JJAEP,I-SPEC. ED. EXPULSIONS=SPEC. ED. EXPULSIONS,J-SPEC. ED. DAEP PLACEMENTS=SPEC. ED. DAEP PLACEMENTS,K-SPEC. ED. OUT OF SCHOOL SUS.=SPEC. ED. OUT OF SCHOOL SUSPEN,L-SPEC. ED. IN SCHOOL SUS.=SPEC. ED. IN SCHOOL SUSPEN,M-ECO. DISADV. JJAEP PLACEMENTS=ECO. DISAD. EXPULSION TO JJAEP,N-ECO. DISADV. EXPULSIONS=ECO. DISAD. EXPULSIONS,O-ECO. DISADV. DAEP PLACEMENTS=ECO. DISAD. DAEP PLACEMENTS,P-ECO. DISADV. OUT OF SCHOOL SUS.=ECO. DISAD. OUT OF SCHOOL SUSPEN,Q-ECO. DISADV. IN SCHOOL SUS.=ECO DISAD. IN SCHOOL SUSPENSIONS,E-DAEP PLACEMENTS=BLACK OR AFRICAN AMERICAN,E-DAEP PLACEMENTS=TWO OR MORE RACES,F-OUT OF SCHOOL SUSPENSIONS=AMERICAN INDIAN OR ALASKA NAT,F-OUT OF SCHOOL SUSPENSIONS=ASIAN,F-OUT OF SCHOOL SUSPENSIONS=TWO OR MORE RACES,G-IN SCHOOL SUSPENSIONS=ASIAN,G-IN SCHOOL SUSPENSIONS=TWO OR MORE RACES,E-DAEP PLACEMENTS=AMERICAN INDIAN OR ALASKA NAT,E-DAEP PLACEMENTS=ASIAN,F-OUT OF SCHOOL SUSPENSIONS=NATIVE HAWAIIAN/OTHER PACIFIC,C-JJAEP EXPULSIONS=BLACK OR AFRICAN AMERICAN,D-EXPULSION ACTIONS=BLACK OR AFRICAN AMERICAN,E-DAEP PLACEMENTS=NATIVE HAWAIIAN/OTHER PACIFIC,D-EXPULSION ACTIONS=TWO OR MORE RACES,C-JJAEP EXPULSIONS=ASIAN,D-EXPULSION ACTIONS=ASIAN,C-JJAEP EXPULSIONS=TWO OR MORE RACES,C-JJAEP EXPULSIONS=AMERICAN INDIAN OR ALASKA NAT,D-EXPULSION ACTIONS=AMERICAN INDIAN OR ALASKA NAT,D-EXPULSION ACTIONS=NATIVE HAWAIIAN/OTHER PACIFIC,C-JJAEP EXPULSIONS=NATIVE HAWAIIAN/OTHER PACIFIC,total EXPULSION ACTIONS,total IN SCHOOL SUSPENSIONS,total OUT OF SCHOOL SUSPENSIONS,total DAEP PLACEMENTS,ratio ECO. DISADV. IN SCHOOL SUSPENSIONS vs average,ratio SPEC. ED. IN SCHOOL SUSPENSIONS vs average,ratio ECO. DISADV. OUT OF SCHOOL SUSPENSIONS vs average,ratio SPEC. ED. OUT OF SCHOOL SUSPENSIONS vs average,ratio ECO. DISADV. DAEP PLACEMENTS vs average,ratio SPEC. ED. DAEP PLACEMENTS vs average,ratio ECO. DISADV. EXPULSION ACTIONS vs average,ratio SPEC. ED. EXPULSION ACTIONS vs average,ratio BLACK OR AFRICAN AMERICAN IN SCHOOL SUSPENSIONS vs average,ratio HISPANIC/LATINO IN SCHOOL SUSPENSIONS vs average,ratio WHITE IN SCHOOL SUSPENSIONS vs average,ratio AMERICAN INDIAN OR ALASKA NAT IN SCHOOL SUSPENSIONS vs average,ratio ASIAN IN SCHOOL SUSPENSIONS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC IN SCHOOL SUSPENSIONS vs average,ratio TWO OR MORE RACES IN SCHOOL SUSPENSIONS vs average,ratio BLACK OR AFRICAN AMERICAN OUT OF SCHOOL SUSPENSIONS vs average,ratio HISPANIC/LATINO OUT OF SCHOOL SUSPENSIONS vs average,ratio WHITE OUT OF SCHOOL SUSPENSIONS vs average,ratio AMERICAN INDIAN OR ALASKA NAT OUT OF SCHOOL SUSPENSIONS vs average,ratio ASIAN OUT OF SCHOOL SUSPENSIONS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC OUT OF SCHOOL SUSPENSIONS vs average,ratio TWO OR MORE RACES OUT OF SCHOOL SUSPENSIONS vs average,ratio BLACK OR AFRICAN AMERICAN DAEP PLACEMENTS vs average,ratio HISPANIC/LATINO DAEP PLACEMENTS vs average,ratio WHITE DAEP PLACEMENTS vs average,ratio AMERICAN INDIAN OR ALASKA NAT DAEP PLACEMENTS vs average,ratio ASIAN DAEP PLACEMENTS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC DAEP PLACEMENTS vs average,ratio TWO OR MORE RACES DAEP PLACEMENTS vs average,ratio BLACK OR AFRICAN AMERICAN EXPULSION ACTIONS vs average,ratio HISPANIC/LATINO EXPULSION ACTIONS vs average,ratio WHITE EXPULSION ACTIONS vs average,ratio AMERICAN INDIAN OR ALASKA NAT EXPULSION ACTIONS vs average,ratio ASIAN EXPULSION ACTIONS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC EXPULSION ACTIONS vs average,ratio TWO OR MORE RACES EXPULSION ACTIONS vs average
114904,FORSAN ISD,18,709,1.1,26.1,69.3,0.3,1,0,2.3,27.1,5.8,0,0,0,0,1,1,0,1,1,0,1,24,0,59,0,0,1,1,12,0,0,1,1,33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,2,1.4326,2.4341,1.2300,5.7471,1.8450,8.6207,1,1,1.0695,1.0818,1.0016,0,0,1,0.5115,0,1.2771,0.4810,0,0,1,14.4928,0,1.9157,0.7215,0,0,1,0,1,1,1,1,1,1,1
115901,FT HANCOCK ISD,19,476,0,97.9,1.9,0,0,0,0.2,93.1,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5371,7.0423,1,1,1,1,1,1,1,0.5107,26.3158,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115902,SIERRA BLANCA ISD,19,124,0,70.2,27.4,0.8,0.8,0,0.8,64.5,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115903,DELL CITY ISD,19,71,2.8,57.7,38,0,0,0,1.4,87.3,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116801,PHOENIX CHARTER SCHOOL,10,658,16.7,33.6,43.5,1.4,1.1,0,3.8,69.9,10.8,0,0,0,0,0,0,1,12,27,0,0,0,0,0,0,0,0,21,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,1.2213,4.7425,1,1,1,1,1,1,1,1,1,1,1,0.1460,0.8711,1.5139,0,0,1,0.6418,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116901,CADDO MILLS ISD,10,1546,1.6,14.7,79.6,1,0.2,0,3,36.9,8.2,0,0,0,0,9,39,0,1,25,0,1,32,0,213,0,0,6,13,42,0,0,36,21,151,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,28,54,1.6567,2.0737,2.0325,5.6620,1.8067,1.3550,1,1,0.2530,0.8813,1.0834,0,0,1,0.1350,0,0.2430,1.1217,3.5714,0,1,1.1905,0,1.1338,0.9073,0,0,1,3.7037,1,1,1,1,1,1,1
116902,CELESTE ISD,10,451,2,10.9,84.5,0.4,0,0,2.2,46.8,12.9,0,0,1,0,1,1,0,0,0,1,0,1,0,61,0,0,1,0,9,0,1,1,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,2,1.7361,1.0901,1,1,1.0684,3.8760,2.1368,0,0,0.1433,1.1280,3.9062,1,1,0.7102,1,1,1,1,1,1,1,0,4.5872,0.5917,0,1,1,0,0,9.1743,0,0,1,1,0
116903,COMMERCE ISD,10,1503,17.8,21.7,53.2,0.7,2.2,0.6,3.9,66.8,10.2,0,0,0,0,1,1,18,5,19,0,62,31,0,121,0,0,1,15,61,1,1,17,1,178,9,1,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,220,42,12,1.2112,2.7184,0.0356,3.5014,2.1208,0.8170,1.4970,0,1.5832,0.6494,1.0338,0,0,0,0.6993,2.4077,0.5486,0.8503,0,0,0,0,4.2135,0.3840,0.1566,0,0,0,2.1368,5.6180,0,0,0,0,0,0
116905,GREENVILLE ISD,10,4788,17.9,37.4,39.9,0.9,0.8,0.1,2.9,69,9.8,0,0,0,0,13,19,50,34,44,1,494,309,0,405,0,0,12,56,292,0,0,38,124,1086,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,130,35,1.3008,2.4625,1.3824,4.3956,1.5735,3.4985,1,1,2.2808,0.6828,0.8389,0.0918,0,0,0.0285,2.1487,0.6993,0.8483,0.8547,0,0,0.2653,0.1596,0.9931,1.3605,3.1746,0,0,0.9852,1,1,1,1,1,1,1
116906,LONE OAK ISD,10,964,1.9,9.2,85.2,0.9,0.7,0,2.1,41.8,11.7,0,0,0,0,0,1,46,15,27,1,1,15,0,129,0,0,1,45,51,0,0,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,88,1,1.6058,2.9856,0.0272,4.3706,2.3923,8.5470,1,1,0.3605,1.1167,1.0370,0.7610,0,1,0,27.5120,1.8528,0.3601,0,0,1,0,0,0,1.1737,0,0,1,0,1,1,1,1,1,1,1
116908,QUINLAN ISD,10,2587,0.7,21.2,75.3,0.6,0.6,0,1.5,69.1,10.9,0,0,0,1,7,61,0,1,236,7,1,217,0,1024,0,0,10,52,186,0,1,52,193,1008,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1272,238,68,1.1468,1.3415,1.1736,2.0045,1.1067,1.3492,1.4472,0,0.1123,0.8047,1.0691,0.9172,0.1310,1,1.1530,0,0.0198,1.3169,0,0,1,0.2801,0,0.4856,1.1913,0,0,1,0,0,0,1.3280,0,0,1,0
116909,WOLFE CITY ISD,10,610,5.1,13,79.5,1.6,0.3,0,0.5,51.1,12.5,0,0,0,0,0,6,0,0,1,0,0,0,0,10,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,0.1957,0.8000,0.9785,4.0000,0.3262,1.3333,1,1,0,0,1.2579,0,0,1,0,0,0,0.6289,0,0,1,100.0000,0,0,1.2579,0,0,1,0,1,1,1,1,1,1,1
116910,CAMPBELL ISD,10,356,1.7,16,80.6,0.6,0.6,0,0.6,64,8.7,0,0,0,0,0,1,0,0,1,1,1,0,0,15,0,0,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0.0919,4.0568,1.5625,0,1.5625,0,1,1,3.4602,0,1.0947,9.8039,0,1,0,0,0,1.2407,0,0,1,0,0,0,1.2407,0,0,1,0,1,1,1,1,1,1,1
116915,BLAND ISD,10,599,1.7,32.1,61.9,0.7,0,0.2,3.5,52.4,9.3,0,0,0,0,1,1,0,0,14,0,1,32,0,79,0,0,1,5,22,0,0,1,8,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,14,2,1.2160,2.0934,1.0905,3.8402,0.9542,5.3763,1,1,0.5206,0.8822,1.1294,0,1,0,0.2528,0,0,1.6155,0,1,0,0,0,1.5576,0.8078,0,1,0,0,1,1,1,1,1,1,1
116916,BOLES ISD,10,520,2.3,11.7,81.3,0.6,1,0.2,2.9,50,10,0,0,0,0,0,1,0,0,0,0,1,8,0,123,0,0,0,0,15,0,0,1,0,85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,2,1.2782,1.1278,1,1,1.0000,0,1,1,0.3269,0.5141,1.1375,0,0,0,0.2593,1,1,1,1,1,1,1,21.7391,0,0.6150,0,0,0,0,1,1,1,1,1,1,1
117901,BORGER ISD,16,2791,3.3,43,48.5,1.1,0.5,0.1,3.5,53.5,9.9,0,0,1,0,22,20,20,71,70,8,43,178,0,198,0,0,10,41,75,0,0,34,104,280,8,1,1,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448,163,52,1.1682,1.6910,1.1926,2.5407,1.2221,1.9425,0,0,2.9085,0.9240,0.9113,1.6234,0,0,1.3393,3.7182,1.0130,0.8855,0.5577,0,0,0.1753,4.6620,0.9839,0.7930,1.7483,0,0,0.5495,0,2.3256,0,0,0,0,0
117903,SANFORD-FRITCH ISD,16,836,0.4,9.9,84.6,1.1,0.1,0,3.9,41,12,0,0,0,0,0,0,1,1,1,1,0,13,0,210,0,0,0,12,44,0,0,0,30,130,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,4,0,1.4092,1.6296,18.2927,25.0000,1,1,1,1,0,0.5836,1.1032,0.4040,0,1,0.1140,62.5000,2.5253,0.2955,0,0,1,6.4103,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117904,PLEMONS-STINNETT-PHILLIPS CISD,16,639,0.5,20.8,74.6,1.9,0.2,0,2,42.4,10.5,0,0,0,0,1,1,0,1,1,0,0,12,0,31,0,0,0,1,17,0,0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,2,1.6455,3.7652,1.1792,4.7619,1.1792,0,1,1,0,1.3417,0.9664,0,0,1,0,0,2.4038,0.6702,0,0,1,0,0,2.4038,0.6702,0,0,1,0,1,1,1,1,1,1,1
117907,SPRING CREEK ISD,16,100,1,27,68,3,1,0,0,58,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.8621,16.6667,1,1,1,1,1,1,0,1.8519,0.7353,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118902,IRION COUNTY ISD,15,322,2.5,30.1,65.8,0.6,0,0.3,0.6,35.7,7.1,0,0,0,0,0,5,0,0,8,0,1,1,1,51,0,0,1,1,18,0,0,1,1,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,5,1.9353,4.6095,0.3501,1.7606,0.5602,2.8169,1,1,0.7273,0.0604,1.4092,0,1,6.0606,3.0303,0,0,1.5198,0,1,0,0,0,0,1.5198,0,1,0,0,1,1,1,1,1,1,1
119901,BRYSON ISD,09,246,0,13.4,85.8,0,0,0,0.8,49.6,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1.1672,1.9639,1,1,1,1,1,1,1,0,1.1655,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119902,JACKSBORO ISD,09,990,1.6,28.2,66.2,0.4,0.3,0,3.3,51.6,9.4,0,0,0,1,1,30,1,0,1,0,9,38,0,146,0,0,15,1,35,0,0,28,1,144,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,2,32,1.3884,1.8524,0.9690,5.3191,1.6957,4.9867,0,0,2.7985,0.6704,1.0972,0,0,1,1.2061,31.2500,0,0.7553,0,0,1,0,1.9531,0.1108,1.4162,0,0,1,0,0,0,1.5106,0,0,1,0
119903,PERRIN-WHITT CISD,09,327,0,18.7,79.5,0.6,0.3,0,0.9,53.5,9.8,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,6,0,0,1,1,38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,35.5140,30.6122,0.6231,3.4014,0.9346,5.1020,1,1,1,2.6738,0.6289,0,0,1,0,1,1.7825,0.4193,0,0,1,37.0370,1,0,0.6289,83.3333,0,1,0,1,1,1,1,1,1,1
120901,EDNA ISD,03,1558,16.5,42.6,39.8,0.3,0.2,0.3,0.3,61.3,10.2,0,0,0,0,1,10,64,72,47,1,281,351,0,1,0,0,6,60,183,0,0,16,157,680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,183,12,1.7497,2.8298,1.3995,3.2144,2.1751,4.9020,1,1,2.6862,1.2996,0.0040,0.5258,0,0,0,2.1196,0.9236,0.6453,0,0,0,0,0.5051,0.1956,2.0938,0,0,0,0,1,1,1,1,1,1,1
120902,GANADO ISD,03,746,1.7,52.8,44.1,0.1,0.3,0,0.9,52.8,8.6,0,0,0,0,1,1,0,1,1,0,1,83,0,69,0,0,0,0,20,0,0,1,1,86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2,3,1.0577,1.5101,0.9470,0,0.6313,0,1,1,0.3820,1.0208,1.0160,0,0,1,0.7215,0,0.9470,1.1338,0,0,1,0,19.6078,0.6313,0.7559,0,0,1,0,1,1,1,1,1,1,1
120905,INDUSTRIAL ISD,03,1204,1.1,28.3,69.8,0.2,0.2,0,0.4,30.5,8,0,0,0,0,1,15,1,22,1,1,1,109,1,211,0,0,6,13,36,0,0,17,20,156,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,24,17,1.5786,1.3889,2.7322,6.7708,3.2787,4.4118,1,1,0.2806,1.1888,0.9330,1.5432,1.5432,1,0,3.7879,3.2391,0.0597,0,0,1,0,5.3476,0.2079,1.2641,0,0,1,0,1,1,1,1,1,1,1
121902,BROOKELAND ISD,05,417,4.8,5.3,87.8,0,0,0,2.2,57.1,10.3,0,0,0,0,0,1,1,0,1,0,8,7,0,96,0,0,0,1,12,0,0,1,1,78,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,1,1.1776,1.0044,0.8757,4.8544,1.7513,0,1,1,1.4368,1.1386,0.9426,1,1,1,1.9592,10.4167,0,0.5695,1,1,1,0,0,0,1.1390,1,1,1,0,1,1,1,1,1,1,1
121903,BUNA ISD,05,1527,4,3.1,90,1.2,0.3,0,1.4,43.4,8.8,0,0,0,0,0,21,0,0,16,1,26,19,0,474,0,0,5,7,92,0,0,15,1,348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,16,21,1.5390,2.0066,0.1440,4.9716,1.6458,2.7056,1,1,1.2476,1.1764,1.0109,0.1599,0,1,0.1371,0,0,1.1111,0,0,1,0,0,0,1.1111,0,0,1,0,1,1,1,1,1,1,1
121904,JASPER ISD,05,2616,40.1,16.1,40.2,0.3,0.5,0.6,2.2,76.3,10.6,0,0,0,1,1,54,179,1,52,12,1773,105,0,724,0,0,22,52,445,0,1,111,226,2402,76,1,0,0,1,0,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2698,233,132,1.1668,1.5560,1.2712,2.1054,1.1021,1.5723,0.6553,0,1.6388,0.2417,0.6675,1.4826,0,0,1.4152,1.9158,0.0267,0.5552,0,0,0,0.1951,1.4358,0.0471,1.0176,0,0,0,0.3444,1.2469,0,1.2438,0,0,0,0
121905,KIRBYVILLE CISD,05,1427,10.7,7.4,77.8,0.4,0.4,0,3.4,58.2,8.5,0,0,0,0,0,8,1,1,39,1,106,1,0,272,0,0,1,18,48,0,0,1,47,333,1,1,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,42,10,1.4024,1.3841,1.9228,5.0420,0.1718,1.1765,1,1,2.4281,0.0331,0.8569,0.6127,0,1,2.0185,0.2225,0.3218,1.1935,0,0,1,0.7003,0.9346,0,1.0283,0,0,1,2.9412,1,1,1,1,1,1,1
121906,EVADALE ISD,05,472,0.2,1.9,95.1,0,0,0,2.8,34.5,7.8,0,0,0,0,0,1,0,0,1,0,1,1,0,78,0,0,0,0,23,0,0,1,1,53,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,1.7457,3.3508,2.8986,0,2.8986,0,1,1,5.6818,0.5981,0.9320,1,1,1,3.2468,0,0,1.0515,1,1,1,0,0,0,1.0515,1,1,1,0,1,1,1,1,1,1,1
122901,FT DAVIS ISD,18,239,0,57.7,41.4,0,0,0,0.8,45.2,8.8,0,0,1,0,1,0,0,1,1,0,0,14,0,5,0,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0.1164,2.9904,1.1062,0,2.2124,0,2.2124,0,1,1.2770,0.6356,1,1,1,0,1,0.8666,1.2077,1,1,1,0,1,1.7331,0,1,1,1,0,1,1.7331,0,1,1,1,0
122902,VALENTINE ISD,18,31,0,64.5,25.8,3.2,3.2,0,3.2,87.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5741,1,1,1,1,1,1,1,1,0.7752,1.9380,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123803,TEKOA ACADEMY OF ACCELERATED STUDI,05,405,86.4,7.9,4.7,0,0,0,1,85.9,4.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0.5821,11.3636,1,1,1,1,1,1,1,1,1,1,1,0.5787,6.3291,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123805,EHRHART SCHOOL,05,274,42.7,42.3,10.6,0.4,0,0,4,88,4.4,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1,0.0598,0,1,1,1,1,1,1,1,1,1,1,1,1.9721,0.1244,0.4965,0,1,1,1.3158,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123807,BOB HOPE SCHOOL,05,246,3.7,93.5,2.8,0,0,0,0,92.7,4.1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,1.0787,0.9381,1,1,1,1,1,1,1,1,1,1,1,0,1.0695,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123905,NEDERLAND ISD,05,5019,7.3,20.1,63.8,0.5,6.5,0,1.7,44.3,10.3,0,1,0,5,1,56,15,1,32,5,417,229,0,922,1,1,21,24,345,1,5,69,1,1099,24,0,0,1,0,17,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1609,49,82,1.5418,2.0817,0.0461,4.7553,1.8995,2.4864,2.2573,1.9417,3.5502,0.7081,0.8982,0.6215,0.1625,1,0.6946,4.1935,0.1015,1.0236,0,0.3140,1,0,4.0094,0.0607,1.0704,0,0.1876,1,0,0,0,1.5674,0,0,1,0
123907,PORT ARTHUR ISD,05,8982,44.9,45.2,2.7,2,4.5,0.1,0.6,88,7.3,1,0,1,0,68,1,2452,633,70,6,1034,303,0,30,1,1,33,391,145,1,1,242,2663,1166,221,0,10,26,13,1,1,1,1,0,14,14,0,0,1,1,0,0,0,0,0,16,1375,3204,292,0.9636,1.4446,0.9445,1.6717,0.9418,1.5481,0.0710,0.8562,1.6748,0.4875,0.8081,0.2182,0.0162,0,0.1212,1.7044,0.4371,0.8092,0.1561,0.1803,0,0.6762,1.6856,0.5152,0.1268,0.1712,0.0761,0,0,1.9488,0.1383,0,0,1.3889,0,0
123908,PORT NECHES-GROVES ISD,05,4847,2.6,18.4,70.6,0.6,5.6,0,2.2,40.3,8.6,0,1,1,1,1,48,1,21,77,18,42,170,0,769,0,0,13,17,179,0,1,37,58,565,1,0,1,0,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1024,100,51,1.3691,2.0326,1.4392,1.9767,1.8002,2.9640,1.2407,0,1.5775,0.9023,1.0637,2.9297,0.2267,1,0.5327,0.3846,1.1413,1.0907,1.6667,0,1,0,0.7541,0.1066,1.3331,3.2680,0,1,0,0,2.7174,0.7082,0,0,1,0
123910,BEAUMONT ISD,05,19832,60.6,21.2,12.9,0.2,2.9,0.1,2.2,73.7,7.9,1,1,1,1,57,22,6656,662,240,1,13010,1982,1,695,0,0,75,995,1515,1,1,586,6715,13536,595,1,12,1,77,60,225,1,1,1,1,1,0,1,0,0,1,0,0,0,0,4,15974,7649,677,1.1498,1.2005,1.1912,1.6466,1.1745,1.4023,0.3392,0,1.3440,0.5853,0.3373,0.0313,0.1295,0.0626,0.6402,1.4359,0.4082,0.2432,0.7844,0.0045,0.1307,0.4576,1.4503,0.3971,0.2519,0.7386,0.0509,0,0.0671,0.4125,1.1792,1.9380,0,0,0,11.3636
123913,SABINE PASS ISD,05,381,20.2,33.1,40.4,1,2.4,0,2.9,58,2.9,0,0,0,0,0,0,0,0,0,0,9,1,0,8,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.8167,1.8149,1,1,1,1,1,1,2.3450,0.1590,1.0422,0,0,1,1.8149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123914,HAMSHIRE-FANNETT ISD,05,1729,4.1,15.4,77.6,0.9,1.3,0.1,0.6,35.3,6.7,0,1,1,1,1,1,1,1,27,1,1,16,0,101,0,1,1,7,12,1,1,1,19,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,119,30,2,2.0711,1.5051,1.7941,3.4826,1.4164,7.4627,1.4164,7.4627,0.2050,0.8731,1.0937,0.9337,0,0,0,0.8130,0.2165,1.1598,3.7037,0,0,0,0,3.2468,0.6443,0,0,0,0,0,3.2468,0.6443,0,0,0,0
